2023-03-26 04:55:00,195 - Main     - INFO - [1mInitializing seed to 1427655.0[0m
2023-03-26 04:55:01,212 - Fuzzer   - INFO - [1mFuzzing contract [1mCompoundModel[0m[0m
2023-03-26 04:55:01,898 - Analysis - INFO - [1mGeneration number 0 	 Code coverage: 27.63% (907/3283) 	 Branch coverage: 28.57% (40/140) 	 Transactions: 25 (24 unique)   	 Time: 0.6289348602294922[0m
2023-03-26 04:58:38,597 - Analysis - INFO - [1mGeneration number 48 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 4352 (1091 unique)   	 Time: 217.32767128944397[0m
2023-03-26 04:58:43,788 - Analysis - INFO - [1mGeneration number 49 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 4459 (1115 unique)   	 Time: 222.51919960975647[0m
2023-03-26 04:58:49,255 - Analysis - INFO - [1mGeneration number 50 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 4566 (1138 unique)   	 Time: 227.98560452461243[0m
2023-03-26 04:58:54,450 - Analysis - INFO - [1mGeneration number 51 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 4673 (1162 unique)   	 Time: 233.1805295944214[0m
2023-03-26 04:58:59,245 - Analysis - INFO - [1mGeneration number 52 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 4772 (1183 unique)   	 Time: 237.976331949234[0m
2023-03-26 04:59:03,877 - Analysis - INFO - [1mGeneration number 53 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 4871 (1203 unique)   	 Time: 242.60783791542053[0m
2023-03-26 04:59:08,193 - Analysis - INFO - [1mGeneration number 54 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 4963 (1224 unique)   	 Time: 246.9241864681244[0m
2023-03-26 04:59:12,701 - Analysis - INFO - [1mGeneration number 55 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 5060 (1245 unique)   	 Time: 251.4321117401123[0m
2023-03-26 04:59:14,699 - Analysis - INFO - [1mGeneration number 56 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 5113 (1266 unique)   	 Time: 253.42969799041748[0m
2023-03-26 04:59:17,935 - Analysis - INFO - [1mGeneration number 57 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 5175 (1283 unique)   	 Time: 256.6663887500763[0m
2023-03-26 04:59:21,727 - Analysis - INFO - [1mGeneration number 58 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 5250 (1302 unique)   	 Time: 260.4583604335785[0m
2023-03-26 04:59:26,025 - Analysis - INFO - [1mGeneration number 59 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 5337 (1321 unique)   	 Time: 264.7564232349396[0m
2023-03-26 04:59:30,658 - Analysis - INFO - [1mGeneration number 60 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 5432 (1342 unique)   	 Time: 269.3887801170349[0m
2023-03-26 04:59:35,901 - Analysis - INFO - [1mGeneration number 61 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 5536 (1365 unique)   	 Time: 274.6323330402374[0m
2023-03-26 04:59:41,668 - Analysis - INFO - [1mGeneration number 62 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 5644 (1389 unique)   	 Time: 280.3989396095276[0m
2023-03-26 04:59:48,486 - Analysis - INFO - [1mGeneration number 63 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 5760 (1413 unique)   	 Time: 287.2171323299408[0m
2023-03-26 04:59:55,163 - Analysis - INFO - [1mGeneration number 64 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 5875 (1437 unique)   	 Time: 293.8942506313324[0m
2023-03-26 05:00:02,399 - Analysis - INFO - [1mGeneration number 65 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 5991 (1461 unique)   	 Time: 301.1295793056488[0m
2023-03-26 05:00:04,648 - Analysis - INFO - [1mGeneration number 66 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 6046 (1483 unique)   	 Time: 303.3789072036743[0m
2023-03-26 05:00:09,102 - Analysis - INFO - [1mGeneration number 67 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 6118 (1504 unique)   	 Time: 307.832674741745[0m
2023-03-26 05:00:14,606 - Analysis - INFO - [1mGeneration number 68 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 6205 (1527 unique)   	 Time: 313.3366391658783[0m
2023-03-26 05:00:20,124 - Analysis - INFO - [1mGeneration number 69 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 6294 (1549 unique)   	 Time: 318.85481905937195[0m
2023-03-26 05:00:26,250 - Analysis - INFO - [1mGeneration number 70 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 6391 (1572 unique)   	 Time: 324.98069405555725[0m
2023-03-26 05:00:32,979 - Analysis - INFO - [1mGeneration number 71 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 6489 (1595 unique)   	 Time: 331.71026825904846[0m
2023-03-26 05:00:39,554 - Analysis - INFO - [1mGeneration number 72 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 6590 (1619 unique)   	 Time: 338.2852313518524[0m
2023-03-26 05:00:46,280 - Analysis - INFO - [1mGeneration number 73 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 6692 (1643 unique)   	 Time: 345.01128673553467[0m
2023-03-26 05:00:53,044 - Analysis - INFO - [1mGeneration number 74 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 6794 (1667 unique)   	 Time: 351.7754600048065[0m
2023-03-26 05:00:59,982 - Analysis - INFO - [1mGeneration number 75 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 6897 (1691 unique)   	 Time: 358.7129843235016[0m
2023-03-26 05:01:01,970 - Analysis - INFO - [1mGeneration number 76 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 6946 (1712 unique)   	 Time: 360.70132517814636[0m
2023-03-26 05:01:05,014 - Analysis - INFO - [1mGeneration number 77 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 7004 (1730 unique)   	 Time: 363.74514532089233[0m
2023-03-26 05:01:08,913 - Analysis - INFO - [1mGeneration number 78 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 7080 (1751 unique)   	 Time: 367.6439347267151[0m
2023-03-26 05:01:13,909 - Analysis - INFO - [1mGeneration number 79 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 7175 (1774 unique)   	 Time: 372.6399075984955[0m
2023-03-26 05:01:19,047 - Analysis - INFO - [1mGeneration number 80 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 7266 (1797 unique)   	 Time: 377.777952671051[0m
2023-03-26 05:01:24,327 - Analysis - INFO - [1mGeneration number 81 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 7366 (1821 unique)   	 Time: 383.05802059173584[0m
2023-03-26 05:01:29,821 - Analysis - INFO - [1mGeneration number 82 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 7470 (1843 unique)   	 Time: 388.55243825912476[0m
2023-03-26 05:01:35,567 - Analysis - INFO - [1mGeneration number 83 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 7576 (1866 unique)   	 Time: 394.2975754737854[0m
2023-03-26 05:01:41,402 - Analysis - INFO - [1mGeneration number 84 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 7683 (1889 unique)   	 Time: 400.13293957710266[0m
2023-03-26 05:01:47,065 - Analysis - INFO - [1mGeneration number 85 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 7790 (1911 unique)   	 Time: 405.7961616516113[0m
2023-03-26 05:01:49,184 - Analysis - INFO - [1mGeneration number 86 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 7846 (1929 unique)   	 Time: 407.9152705669403[0m
2023-03-26 05:01:52,235 - Analysis - INFO - [1mGeneration number 87 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 7897 (1946 unique)   	 Time: 410.9660348892212[0m
2023-03-26 05:01:55,676 - Analysis - INFO - [1mGeneration number 88 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 7965 (1963 unique)   	 Time: 414.4070670604706[0m
2023-03-26 05:02:00,664 - Analysis - INFO - [1mGeneration number 89 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 8057 (1984 unique)   	 Time: 419.39494919776917[0m
2023-03-26 05:02:06,276 - Analysis - INFO - [1mGeneration number 90 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 8160 (2008 unique)   	 Time: 425.00698733329773[0m
2023-03-26 05:02:11,965 - Analysis - INFO - [1mGeneration number 91 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 8260 (2032 unique)   	 Time: 430.6956298351288[0m
2023-03-26 05:02:17,669 - Analysis - INFO - [1mGeneration number 92 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 8362 (2056 unique)   	 Time: 436.39989829063416[0m
2023-03-26 05:02:23,660 - Analysis - INFO - [1mGeneration number 93 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 8468 (2079 unique)   	 Time: 442.39056611061096[0m
2023-03-26 05:02:29,539 - Analysis - INFO - [1mGeneration number 94 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 8573 (2103 unique)   	 Time: 448.2701241970062[0m
2023-03-26 05:02:35,740 - Analysis - INFO - [1mGeneration number 95 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 8681 (2127 unique)   	 Time: 454.4711937904358[0m
2023-03-26 05:02:38,005 - Analysis - INFO - [1mGeneration number 96 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 8739 (2146 unique)   	 Time: 456.7363495826721[0m
2023-03-26 05:02:40,744 - Analysis - INFO - [1mGeneration number 97 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 8792 (2162 unique)   	 Time: 459.47512650489807[0m
2023-03-26 05:02:44,341 - Analysis - INFO - [1mGeneration number 98 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 8859 (2181 unique)   	 Time: 463.07203793525696[0m
2023-03-26 05:02:48,408 - Analysis - INFO - [1mGeneration number 99 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 8936 (2201 unique)   	 Time: 467.13912320137024[0m
2023-03-26 05:02:52,841 - Analysis - INFO - [1mGeneration number 100 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 9021 (2224 unique)   	 Time: 471.572181224823[0m
2023-03-26 05:02:57,485 - Analysis - INFO - [1mGeneration number 101 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 9109 (2246 unique)   	 Time: 476.2164158821106[0m
2023-03-26 05:03:02,122 - Analysis - INFO - [1mGeneration number 102 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 9195 (2269 unique)   	 Time: 480.8528850078583[0m
2023-03-26 05:03:06,601 - Analysis - INFO - [1mGeneration number 103 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 9276 (2290 unique)   	 Time: 485.33207416534424[0m
2023-03-26 05:03:11,214 - Analysis - INFO - [1mGeneration number 104 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 9360 (2313 unique)   	 Time: 489.9454736709595[0m
2023-03-26 05:03:15,993 - Analysis - INFO - [1mGeneration number 105 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 9447 (2334 unique)   	 Time: 494.7235026359558[0m
2023-03-26 05:03:18,281 - Analysis - INFO - [1mGeneration number 106 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 9504 (2351 unique)   	 Time: 497.01179099082947[0m
2023-03-26 05:03:20,529 - Analysis - INFO - [1mGeneration number 107 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 9548 (2369 unique)   	 Time: 499.2598931789398[0m
2023-03-26 05:03:23,410 - Analysis - INFO - [1mGeneration number 108 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 9603 (2387 unique)   	 Time: 502.1408941745758[0m
2023-03-26 05:03:26,596 - Analysis - INFO - [1mGeneration number 109 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 9667 (2402 unique)   	 Time: 505.3270671367645[0m
2023-03-26 05:03:30,477 - Analysis - INFO - [1mGeneration number 110 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 9742 (2419 unique)   	 Time: 509.207706451416[0m
2023-03-26 05:03:34,498 - Analysis - INFO - [1mGeneration number 111 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 9820 (2435 unique)   	 Time: 513.2291147708893[0m
2023-03-26 05:03:39,765 - Analysis - INFO - [1mGeneration number 112 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 9917 (2454 unique)   	 Time: 518.4963479042053[0m
2023-03-26 05:03:46,005 - Analysis - INFO - [1mGeneration number 113 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 10028 (2476 unique)   	 Time: 524.7356240749359[0m
2023-03-26 05:03:52,018 - Analysis - INFO - [1mGeneration number 114 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 10139 (2498 unique)   	 Time: 530.7494578361511[0m
2023-03-26 05:03:58,687 - Analysis - INFO - [1mGeneration number 115 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 10255 (2521 unique)   	 Time: 537.4179005622864[0m
2023-03-26 05:04:00,982 - Analysis - INFO - [1mGeneration number 116 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 10310 (2539 unique)   	 Time: 539.7125277519226[0m
2023-03-26 05:04:04,222 - Analysis - INFO - [1mGeneration number 117 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 10373 (2555 unique)   	 Time: 542.9532518386841[0m
2023-03-26 05:04:08,204 - Analysis - INFO - [1mGeneration number 118 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 10448 (2574 unique)   	 Time: 546.9351735115051[0m
2023-03-26 05:04:12,781 - Analysis - INFO - [1mGeneration number 119 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 10533 (2596 unique)   	 Time: 551.5124535560608[0m
2023-03-26 05:04:17,732 - Analysis - INFO - [1mGeneration number 120 	 Code coverage: 43.04% (1413/3283) 	 Branch coverage: 45.71% (64/140) 	 Transactions: 10627 (2618 unique)   	 Time: 556.4634313583374[0m
